,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
395,-18.0,-17.0,-10.0,-11.0,-10.0,-8.0,-14.0,-5.0,-12.0,-11.0
396,-17.0,-16.0,-10.0,-10.0,-9.0,-8.0,-13.0,-5.0,-10.0,-10.0
397,-20.0,-17.0,-15.0,-13.0,-12.0,-11.0,-16.0,-8.0,-11.0,-12.0
398,-18.0,-16.0,-11.0,-10.0,-9.0,-8.0,-13.0,-6.0,-9.0,-12.0
399,-17.0,-15.0,-10.0,-9.0,-8.0,-8.0,-11.0,-5.0,-12.0,-10.0
400,-14.0,-19.0,-10.0,-9.0,-11.0,-8.0,-13.0,-5.0,-8.0,-10.0
401,-15.0,-16.0,-10.0,-9.0,-9.0,-7.0,-13.0,-4.0,-6.0,-8.0
402,-17.0,-17.0,-14.0,-11.0,-10.0,-9.0,-14.0,-7.0,-9.0,-9.0
403,-17.0,-14.0,-13.0,-10.0,-9.0,-9.0,-13.0,-8.0,-10.0,-9.0
404,-17.0,-15.0,-16.0,-15.0,-14.0,-12.0,-14.0,-9.0,-12.0,-11.0
405,-19.0,-17.0,-11.0,-9.0,-9.0,-9.0,-16.0,-6.0,-11.0,-12.0
406,-16.0,-17.0,-11.0,-9.0,-9.0,-9.0,-15.0,-6.0,-8.0,-10.0
407,-17.0,-17.0,-13.0,-10.0,-9.0,-10.0,-16.0,-7.0,-8.0,-11.0
408,-17.0,-17.0,-12.0,-10.0,-9.0,-10.0,-15.0,-7.0,-7.0,-11.0
409,-15.0,-17.0,-11.0,-7.0,-8.0,-9.0,-16.0,-5.0,-8.0,-9.0
410,-19.0,-18.0,-15.0,-10.0,-10.0,-11.0,-16.0,-8.0,-12.0,-10.0
411,-16.0,-15.0,-10.0,-8.0,-9.0,-8.0,-13.0,-5.0,-9.0,-8.0
412,-16.0,-15.0,-13.0,-8.0,-9.0,-9.0,-14.0,-7.0,-9.0,-7.0
413,-21.0,-11.0,-15.0,-9.0,-8.0,-11.0,-15.0,-9.0,-11.0,-9.0
414,-18.0,-18.0,-16.0,-11.0,-13.0,-11.0,-15.0,-7.0,-10.0,-7.0
