,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
098,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
099,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
100,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
101,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
102,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
103,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
104,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
105,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
106,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
107,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
108,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
109,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
110,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
111,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
112,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
113,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
114,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
115,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
116,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
117,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
118,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
119,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
120,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
121,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
122,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
123,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
124,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
125,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
126,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
127,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
128,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
129,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
130,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
131,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
132,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
133,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
134,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
135,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
136,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
137,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
138,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
139,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
140,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
141,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
142,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
143,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
144,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
145,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
146,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
147,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
148,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
149,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
150,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
151,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
152,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
