,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
134,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
135,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
136,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
137,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
138,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
139,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
140,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
141,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
142,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
143,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
144,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
145,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
146,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
147,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
148,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
149,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
150,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
151,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
152,-5.5,-7.5,-6.5,-12.5,-8.5,-4.5,-6.5,-8.5,-11.0,-12.0
