,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
157,-5.0,-8.0,-8.5,-9.0,-6.0,-9.0,-8.5,-7.75,-5.5,-6.25
158,-5.0,-8.0,-8.5,-9.0,-5.75,-9.5,-8.5,-7.5,-5.5,-6.25
159,-4.75,-7.75,-8.5,-9.0,-5.75,-9.25,-8.75,-7.5,-5.5,-6.25
160,-5.5,-8.0,-8.0,-9.25,-6.0,-9.5,-8.75,-6.75,-5.75,-6.25
161,-5.75,-8.25,-8.75,-9.5,-6.5,-9.75,-9.5,-7.75,-6.0,-6.75
162,-5.5,-8.25,-8.25,-9.25,-6.0,-9.75,-9.0,-7.25,-5.5,-6.5
163,-5.75,-8.0,-8.5,-9.25,-6.25,-9.75,-9.0,-7.5,-5.75,-6.75
164,-5.5,-8.0,-8.25,-9.25,-6.25,-9.75,-9.25,-7.25,-5.75,-6.5
165,-5.75,-8.5,-8.25,-9.5,-6.25,-9.75,-9.0,-6.5,-5.75,-6.75
166,-6.0,-8.5,-8.75,-9.5,-6.5,-10.0,-9.5,-7.75,-6.0,-6.75
167,-5.5,-7.75,-8.5,-9.0,-5.75,-9.25,-9.0,-7.0,-5.25,-6.5
168,-6.0,-8.25,-8.75,-9.5,-6.5,-10.0,-9.25,-7.5,-5.75,-7.0
169,-5.25,-7.75,-8.25,-9.0,-5.75,-9.5,-9.0,-7.0,-5.5,-6.25
170,-6.5,-9.25,-8.5,-9.75,-6.5,-10.0,-9.0,-6.75,-5.5,-7.0
171,-6.25,-9.25,-8.5,-9.5,-6.25,-9.75,-9.25,-7.75,-5.25,-7.25
172,-6.0,-8.75,-8.25,-9.25,-6.0,-9.5,-9.0,-7.25,-5.0,-6.75
173,-5.0,-7.75,-7.25,-8.25,-4.75,-8.5,-7.5,-6.5,-4.25,-6.0
174,-5.25,-8.25,-7.5,-8.75,-5.25,-9.0,-8.25,-6.75,-4.5,-6.25
175,-5.75,-8.75,-7.75,-9.0,-5.5,-9.0,-8.5,-6.25,-4.75,-6.5
